county_fips,state,rurality,total_population,pop_65_plus,pct_65_plus,pct_seniors_living_alone,broadband_access_pct,primary_care_per_100k,home_health_agencies_per_10k_seniors,meals_on_wheels_coverage_pct,transit_access_score,senior_poverty_pct,medicare_advantage_pct,senior_food_insecurity_pct,senior_fall_hospitalizations_per_1k,caregiver_distance_gap_pct,clinical_access_score,social_infrastructure_score,economic_security_score,physical_safety_score,digital_access_score,food_security_score,caregiver_proximity_score,aipr_index,readiness_tier,cluster_id,archetype
33858,MS,Suburban,216430,41665,19.25,22.48,84.78,75.0,0.33,45.01,23.31,5.06,40.89,14.67,12.08,42.65,35.92,37.77,73.71,71.64,80.78,55.92,56.21,55.74,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
33993,IN,Rural,13354,3191,23.9,32.23,64.8,27.12,5.42,58.04,36.35,6.11,48.27,11.53,18.27,77.38,31.23,52.83,72.7,45.93,53.78,74.43,6.6,47.01,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
34183,CT,Urban,423921,55891,13.18,33.65,94.34,75.27,2.22,15.18,58.3,12.19,42.0,12.81,14.36,29.58,43.14,37.05,47.51,62.17,93.7,66.88,74.89,56.34,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
34198,AZ,Suburban,31709,5790,18.26,23.28,89.22,106.3,1.68,52.31,41.08,10.16,47.72,13.77,16.37,28.83,56.52,51.65,57.36,53.82,86.78,61.23,75.96,60.95,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
34358,AL,Suburban,166774,31083,18.64,30.54,99.0,74.21,2.21,3.0,52.92,13.13,47.4,15.46,19.99,41.95,42.57,26.52,46.13,38.79,100.0,51.27,57.21,48.21,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
34423,MO,Small town,29522,6311,21.38,23.03,61.49,21.49,0.33,32.4,19.27,10.83,41.48,20.45,27.43,57.45,9.35,27.66,52.39,7.89,49.31,21.86,35.07,26.15,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
34712,CA,Small town,1500,279,18.65,15.92,81.74,20.83,1.89,63.77,2.0,14.17,55.78,16.2,16.0,50.56,14.87,38.57,45.56,55.36,76.68,46.91,44.91,41.49,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
34833,WI,Small town,12662,2871,22.68,27.74,65.07,53.65,0.88,33.4,23.67,11.9,57.48,12.79,23.41,47.24,27.38,30.58,54.71,24.58,54.15,67.0,49.66,40.41,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
35230,IL,Urban,444408,38775,8.73,24.17,92.68,65.59,1.8,39.26,49.19,13.65,38.05,16.31,21.9,41.65,36.75,47.59,40.5,30.86,91.46,46.26,57.64,46.57,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
35530,NC,Suburban,39535,6636,16.79,24.36,91.85,75.68,1.32,48.68,39.22,3.0,28.78,12.86,14.74,24.67,39.96,48.38,76.62,60.59,90.34,66.59,81.9,61.71,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
35609,OH,Rural,4451,1030,23.14,38.85,71.83,25.93,2.12,13.97,6.92,5.81,56.35,10.12,23.36,60.65,18.26,9.53,77.01,24.79,63.28,82.73,30.5,38.92,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
35665,MT,Small town,42822,10675,24.93,17.84,82.39,44.09,1.5,39.01,42.38,9.12,59.45,15.65,21.44,53.55,24.96,43.89,65.87,32.77,77.55,50.15,40.64,44.45,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
35694,VT,Small town,28160,3129,11.11,29.3,71.72,51.14,1.25,38.9,27.85,14.6,62.22,19.86,18.05,42.75,27.52,36.25,46.49,46.84,63.14,25.34,56.07,40.77,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
35770,CO,Rural,11254,2157,19.17,21.03,72.99,34.33,0.79,64.07,17.92,17.65,59.72,18.41,17.88,40.76,17.45,47.06,34.11,47.55,64.85,33.88,58.91,39.43,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
35897,IL,Rural,13796,3367,24.41,32.45,58.51,6.67,0.34,20.7,17.05,9.88,74.02,12.96,20.09,53.97,2.03,19.07,68.78,38.37,45.28,66.0,40.04,34.57,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
35915,IN,Urban,257256,31253,12.15,28.79,91.78,64.91,0.26,32.66,68.59,8.18,65.96,12.95,8.82,24.3,30.64,53.51,71.95,85.17,90.24,66.06,82.43,63.13,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
35938,CT,Suburban,144579,19305,13.35,29.28,78.32,77.61,0.55,25.0,47.59,3.07,88.0,8.08,16.38,29.22,38.04,37.71,99.74,53.78,72.05,94.76,75.4,62.42,Adequate,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
35944,KS,Small town,36369,6364,17.5,21.33,56.14,67.96,3.09,23.52,28.73,13.78,88.0,16.18,13.23,43.46,42.77,26.95,59.73,66.86,42.08,47.02,55.06,48.14,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
36050,KY,Suburban,18359,3144,17.13,22.41,80.26,76.44,0.75,53.78,54.52,8.41,27.39,15.14,11.43,30.81,38.21,59.59,55.87,74.34,74.68,53.15,73.13,58.12,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
36441,RI,Rural,6404,2043,31.92,32.56,50.73,37.17,1.08,38.37,27.3,21.74,21.24,17.46,21.34,67.65,19.95,35.63,3.65,33.18,34.77,39.48,20.5,25.33,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
36771,KS,Small town,9035,1937,21.45,37.62,66.39,40.1,1.08,30.22,54.3,7.69,51.9,18.93,15.31,58.89,21.4,44.52,68.23,58.22,55.93,30.82,33.01,42.97,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
37023,UT,Rural,15658,2385,15.23,29.88,79.31,19.77,1.34,30.75,7.93,18.5,59.06,20.38,23.67,57.76,12.28,20.7,30.68,23.5,73.39,22.27,34.63,27.33,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
37031,RI,Rural,8511,766,9.0,21.62,47.79,30.4,2.72,30.11,14.09,13.34,50.94,11.86,20.45,73.08,22.73,23.51,46.75,36.88,30.8,72.48,12.74,33.36,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
37298,VA,Small town,42432,7200,16.97,29.03,75.2,59.18,1.48,31.37,29.6,6.59,61.85,9.21,16.17,26.67,32.37,32.38,76.27,54.65,67.84,88.1,79.04,56.09,Adequate,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
37363,CO,Rural,6676,1506,22.57,41.56,62.66,8.38,3.51,20.3,2.19,11.38,48.22,13.09,23.29,70.87,14.76,11.08,53.0,25.08,50.89,65.23,15.9,30.27,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
37421,WY,Small town,41979,8505,20.26,27.61,72.59,47.33,0.56,34.38,13.3,13.43,42.28,20.31,14.14,36.5,23.04,25.8,42.99,63.08,64.31,22.69,65.0,40.74,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
37435,NY,Rural,12040,2292,19.04,35.77,61.24,32.19,3.26,32.97,25.94,9.64,44.4,17.08,23.37,54.33,25.65,31.49,57.99,24.75,48.97,41.72,39.53,36.57,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
37487,WY,Suburban,75271,9048,12.02,22.56,78.49,63.91,4.99,27.39,57.98,13.68,49.2,20.53,16.88,29.95,47.88,44.64,44.79,51.7,72.28,21.39,74.36,49.94,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
37511,ME,Small town,18999,3361,17.69,26.75,75.46,61.21,1.87,40.17,29.67,13.6,63.81,16.47,17.98,59.16,34.84,38.01,50.86,47.13,68.19,45.32,32.63,43.72,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
37526,WV,Small town,21911,5668,25.87,30.72,57.91,51.39,0.7,41.36,42.67,12.77,45.19,15.58,20.2,43.28,25.58,45.53,46.61,37.92,44.47,50.56,55.31,40.94,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
37567,NJ,Urban,134157,19290,14.38,29.38,93.64,69.35,2.76,30.21,79.02,10.44,47.95,12.06,14.56,35.0,42.22,57.39,56.4,61.34,92.76,71.3,67.14,59.94,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
37597,AR,Suburban,88213,14151,16.04,22.4,95.42,81.68,1.9,35.98,52.85,6.04,59.98,14.29,9.46,54.64,45.12,47.42,77.58,82.52,95.16,58.16,39.09,61.65,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
37659,MI,Rural,13364,3400,25.44,22.14,50.81,16.68,2.41,68.22,14.72,10.21,49.22,14.59,23.29,62.64,14.76,48.02,57.76,25.08,34.88,56.39,27.66,35.21,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
37792,CT,Small town,1500,262,17.47,32.93,70.89,42.33,3.59,67.69,18.13,11.17,67.63,14.88,21.91,67.91,31.92,49.46,61.44,30.81,62.01,54.68,20.13,42.92,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
37870,WV,Urban,340462,55971,16.44,34.15,96.47,60.22,1.39,23.24,70.18,3.37,39.13,16.39,16.38,31.46,32.55,48.36,79.33,53.78,96.58,45.79,72.2,56.82,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
37942,KS,Suburban,94155,18782,19.95,36.07,91.94,44.05,1.21,25.2,33.2,11.14,36.09,15.14,21.27,26.59,23.85,30.34,49.1,33.47,90.46,53.15,79.16,45.18,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
38003,ID,Suburban,3558,324,9.12,37.82,98.59,72.79,9.42,23.17,70.92,10.13,56.26,18.38,22.2,38.86,68.9,48.7,60.84,29.61,99.45,34.06,61.63,57.61,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
38302,NH,Urban,130429,19840,15.21,27.81,88.15,62.31,2.78,52.8,67.49,5.57,57.66,9.26,21.12,20.87,38.8,65.72,78.42,34.09,85.34,87.8,87.33,62.48,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
38304,MI,Rural,1500,304,20.28,25.13,36.22,26.16,4.03,32.42,3.8,9.23,39.89,21.41,17.65,38.66,25.54,19.61,57.74,48.5,15.16,16.21,61.91,34.59,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
38316,CA,Small town,43492,9210,21.18,35.11,79.0,49.91,3.44,41.36,23.65,9.31,70.81,13.79,14.01,61.57,35.12,35.63,69.64,63.62,72.97,61.11,29.19,50.44,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
38568,TN,Suburban,133233,24261,18.21,31.28,77.32,65.13,4.07,65.96,45.16,17.83,78.95,19.9,12.82,27.15,45.04,62.44,41.03,68.56,70.7,25.1,78.36,54.48,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
38598,TX,Small town,37916,8016,21.14,21.11,75.15,37.69,2.47,37.85,28.15,11.34,43.21,17.7,17.01,49.21,25.41,35.74,51.17,51.16,67.77,38.07,46.84,42.33,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
38634,PA,Urban,346548,54127,15.62,20.8,93.87,68.19,3.73,47.89,96.77,14.44,72.82,15.53,20.73,41.89,45.28,77.85,51.28,35.71,93.07,50.85,57.3,56.17,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
38787,NY,Suburban,102321,15777,15.42,29.95,86.47,78.9,1.08,45.29,43.83,10.05,18.65,17.07,13.58,42.17,40.66,48.63,46.29,65.41,83.07,41.78,56.9,52.39,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
39215,MA,Rural,6597,1505,22.82,25.94,60.12,25.11,0.33,29.76,21.06,3.38,67.07,14.53,17.74,63.12,11.15,26.91,90.32,48.13,47.46,56.75,26.97,40.71,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
39329,NV,Small town,33953,6756,19.9,26.84,74.23,69.62,0.85,52.83,32.41,13.05,39.99,14.44,14.25,38.72,35.19,47.47,43.51,62.62,66.53,57.28,61.83,50.4,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
39354,NE,Rural,6591,816,12.39,33.44,57.81,30.23,1.69,26.1,11.56,8.0,65.67,12.45,18.69,42.8,18.79,19.64,72.51,44.19,44.34,69.0,56.0,42.08,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
39386,FL,Small town,24540,5434,22.15,31.55,67.14,43.76,1.51,56.76,31.02,9.22,38.54,14.8,19.14,48.24,24.83,49.24,57.24,42.32,56.95,55.16,48.23,44.56,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
39515,CA,Small town,32859,5948,18.1,34.98,71.5,27.45,1.91,29.78,38.82,6.5,51.04,13.31,16.52,58.44,18.23,36.18,72.34,53.2,62.84,63.94,33.66,44.86,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
39546,IN,Rural,12387,3172,25.61,15.41,46.76,35.63,1.03,31.31,2.0,10.78,40.66,18.79,21.21,59.98,18.99,17.97,52.25,33.72,29.41,31.64,31.46,29.59,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
39560,MS,Rural,12794,2149,16.8,28.52,54.67,5.0,0.19,22.76,19.93,14.55,49.01,18.58,21.32,71.0,0.64,21.88,41.47,33.26,40.09,32.88,15.71,23.52,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
39753,DE,Rural,2066,431,20.88,31.17,27.28,37.57,1.36,25.06,7.27,14.04,77.62,16.44,28.3,68.14,21.19,16.75,54.66,4.28,3.08,45.49,19.8,23.49,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
39816,CO,Rural,10345,2066,19.97,17.84,44.46,5.51,0.49,32.03,20.22,16.53,50.49,19.13,16.08,64.16,2.02,27.92,34.65,55.02,26.3,29.64,25.49,26.29,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
40379,TX,Rural,12041,3565,29.61,23.07,75.57,11.02,1.85,3.96,7.79,17.07,81.54,12.71,26.09,53.14,9.85,3.62,44.89,13.46,68.34,67.47,41.23,29.46,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
40461,MD,Rural,4359,887,20.36,21.96,67.96,21.83,2.56,34.73,13.52,3.0,46.6,10.66,24.37,62.88,17.88,26.14,83.66,20.6,58.05,79.55,27.31,40.52,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
40470,NJ,Urban,277452,45156,16.28,27.13,84.44,65.88,1.34,30.89,58.28,5.96,72.88,14.11,15.31,16.04,35.17,47.02,82.98,58.22,80.32,59.22,94.23,60.4,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
40493,NE,Rural,8476,1701,20.07,36.77,74.65,48.13,0.66,49.06,14.03,3.63,29.24,15.24,18.23,58.0,23.81,35.5,74.45,46.1,67.09,52.56,34.29,44.75,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
40603,PA,Small town,1500,354,23.66,39.14,54.19,47.86,1.99,43.92,23.3,12.9,47.99,16.66,16.77,33.76,28.66,37.07,47.23,52.16,39.45,44.2,68.91,42.89,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
40628,PA,Small town,45639,9881,21.65,22.11,48.98,54.79,9.76,28.09,43.55,7.87,44.49,17.79,13.7,39.72,61.23,37.57,64.63,64.91,32.41,37.54,60.4,53.41,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
40721,KS,Rural,1510,434,28.78,30.16,45.55,5.65,2.78,31.58,3.42,8.64,73.53,16.63,22.02,37.72,10.67,18.88,73.22,30.36,27.77,44.37,63.26,34.58,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
40762,TX,Rural,20222,2931,14.5,30.35,71.76,29.88,2.93,34.72,18.42,9.68,54.59,13.65,20.18,68.86,23.26,28.69,61.86,38.0,63.19,61.93,18.77,39.49,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
40815,MD,Rural,4881,833,17.08,29.33,58.77,21.41,1.22,58.8,15.58,11.95,22.77,15.43,15.03,47.18,12.65,42.49,40.82,59.39,45.64,51.44,49.74,39.25,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
41017,TN,Suburban,92583,21692,23.43,29.39,86.99,98.68,0.91,26.49,69.77,4.86,33.66,13.96,22.49,54.18,49.85,50.21,71.6,28.41,83.77,60.11,39.74,53.36,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
41199,MA,Rural,13367,2420,18.11,28.82,53.62,29.86,4.07,27.92,22.94,5.72,37.82,12.16,18.98,73.05,27.53,26.72,70.03,42.98,38.68,70.71,12.79,40.06,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
41499,CO,Rural,4519,874,19.35,37.13,81.67,22.35,0.11,22.2,12.41,10.5,65.08,19.03,21.96,76.05,8.95,17.61,62.94,30.61,76.58,30.23,8.5,30.44,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
41547,RI,Suburban,116039,24708,21.29,33.61,76.28,84.13,1.0,17.25,31.37,15.06,63.27,14.25,14.07,26.44,42.96,24.34,45.19,63.37,69.3,58.4,79.37,51.38,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
41564,AK,Urban,473139,62911,13.3,20.64,84.09,63.63,5.77,42.3,67.21,10.4,47.79,15.95,15.02,34.17,50.66,58.91,56.49,59.43,79.85,48.38,68.33,58.55,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
41641,RI,Urban,306226,40982,13.38,31.77,95.71,61.38,1.76,40.84,79.52,7.49,44.32,15.84,16.55,22.82,34.51,64.39,65.99,53.07,95.55,49.03,84.54,59.06,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
41677,AZ,Rural,10038,1848,18.42,32.35,45.72,17.45,0.39,55.96,24.49,3.0,62.03,11.42,21.4,74.94,7.57,45.33,89.75,32.93,28.0,75.07,10.09,38.41,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
41919,ID,Small town,40593,8159,20.1,28.89,84.45,23.94,2.62,52.58,13.77,14.12,36.19,15.3,20.32,35.25,19.15,37.6,38.01,37.42,80.34,52.21,66.79,41.68,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
41995,NM,Rural,9339,2317,24.82,33.79,45.6,31.66,1.34,71.56,23.31,7.7,58.41,13.89,23.3,76.02,18.18,54.62,70.76,25.04,27.84,60.52,8.54,36.8,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
42104,WV,Small town,45753,5886,12.86,28.13,87.97,17.12,0.29,36.97,12.73,6.14,57.22,15.49,21.6,60.28,7.03,27.15,76.12,32.1,85.09,51.09,31.03,38.78,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
42107,MI,Rural,13932,2575,18.49,28.2,66.0,29.97,2.26,34.35,18.57,3.98,48.16,11.34,22.25,56.08,20.79,28.53,80.61,29.4,55.41,75.55,37.03,42.78,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
42207,CO,Small town,3342,658,19.72,27.73,78.69,36.95,2.01,19.8,22.45,5.03,57.57,10.34,19.12,40.71,23.32,21.32,80.41,42.4,72.55,81.44,58.99,48.75,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
42219,IL,Rural,12293,2197,17.87,14.89,58.63,20.07,1.92,47.75,25.17,6.85,53.43,16.62,19.39,62.58,14.6,40.47,71.97,41.28,45.45,44.43,27.74,38.47,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
42468,VT,Urban,126112,13026,10.33,26.52,97.76,101.53,2.75,39.66,81.91,9.59,58.96,15.84,12.96,45.43,58.16,64.89,63.92,67.98,98.32,49.03,52.24,64.02,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
42696,OR,Small town,16362,3477,21.25,22.99,77.69,60.44,0.61,47.12,32.64,5.91,33.32,15.88,20.07,51.72,29.74,43.96,67.55,38.46,71.2,48.79,43.26,46.26,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
42729,CA,Rural,6445,1744,27.06,19.88,73.44,18.79,2.44,22.05,8.23,11.21,60.6,17.38,20.56,73.7,15.92,15.34,58.52,36.42,65.46,39.95,11.86,32.25,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
42752,MD,Rural,6206,1603,25.84,35.6,53.81,28.09,2.13,42.92,13.55,9.56,66.37,20.28,20.49,58.87,19.37,31.36,66.96,36.71,38.93,22.86,33.04,34.58,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
42828,IN,Rural,12537,2467,19.68,30.03,64.39,24.66,4.02,40.87,7.16,18.94,56.49,21.36,19.82,49.8,24.76,26.73,28.02,39.49,53.23,16.5,46.0,31.9,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
42897,FL,Urban,236902,27735,11.71,26.82,91.85,95.63,0.98,39.95,79.37,4.02,60.42,10.8,13.94,29.98,48.6,63.75,85.3,63.91,90.34,78.73,74.31,68.43,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
43067,TX,Suburban,61130,11476,18.77,23.61,88.3,68.58,4.51,28.43,50.4,11.11,50.46,16.62,16.11,49.03,48.4,41.35,54.89,54.9,85.54,44.43,47.1,52.48,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
43109,NY,Urban,317472,47782,15.05,28.78,96.29,107.41,3.4,54.65,73.36,11.16,64.48,14.07,13.48,41.36,63.52,69.95,60.24,65.82,96.34,59.46,58.06,66.67,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
43117,FL,Urban,94974,15256,16.06,32.95,94.59,123.13,1.7,66.7,51.33,6.58,52.91,12.5,11.09,25.78,64.95,66.13,72.78,75.75,94.04,68.71,80.31,72.74,Strong,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
43175,NC,Rural,10095,1521,15.07,22.04,58.69,29.75,1.92,22.46,8.09,10.86,35.93,11.81,21.55,47.06,19.41,15.52,50.09,32.31,45.53,72.78,49.91,36.36,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
43266,MI,Rural,5301,1163,21.94,26.97,60.41,15.68,0.12,48.09,31.13,13.42,63.48,15.65,23.64,68.69,5.68,43.79,51.4,23.63,47.85,50.15,19.01,30.94,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
43310,AR,Rural,16089,4577,28.45,32.21,45.59,22.76,1.88,3.0,17.63,10.87,29.12,16.71,27.2,56.68,15.79,8.14,47.36,8.85,27.82,43.9,36.17,24.39,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
43470,MS,Rural,8725,1431,16.4,15.38,59.77,24.16,3.23,47.36,13.55,15.76,55.96,17.14,16.21,50.45,21.55,34.17,39.69,54.49,46.99,41.37,45.07,37.98,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
43495,GA,Rural,9567,1923,20.1,26.65,53.67,13.04,1.5,11.82,2.0,3.0,46.62,9.45,23.24,68.56,9.54,5.6,83.67,25.29,38.74,86.68,19.2,34.03,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
43602,IN,Rural,7471,1540,20.62,24.42,41.89,32.65,4.01,30.65,14.04,7.3,45.73,10.11,12.32,43.97,28.69,23.82,67.25,70.64,22.82,82.79,54.33,47.42,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
43792,VT,Urban,219524,31642,14.41,26.2,97.26,103.5,2.65,19.62,58.92,16.11,54.41,22.72,16.5,37.98,58.76,40.2,37.77,53.28,97.65,8.49,62.89,51.28,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
43846,OK,Suburban,119502,15960,13.36,23.99,92.45,52.64,6.97,34.98,72.71,13.97,42.07,17.4,12.24,33.53,49.71,57.13,40.89,70.97,91.15,39.84,69.24,57.8,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
43866,CT,Small town,16023,3394,21.19,27.83,60.35,51.45,1.05,49.74,20.45,12.55,59.17,13.96,14.56,58.81,26.92,39.28,52.95,61.34,47.77,60.11,33.13,43.87,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
43955,TX,Rural,5474,1423,26.0,38.54,52.45,63.51,3.01,12.0,3.66,15.19,52.8,18.23,19.81,57.53,40.26,6.58,40.57,39.53,37.09,34.94,34.96,33.77,Critical,0,"High-risk (avg 35) — relatively weak in digital access, relatively strong in economic security"
43975,NJ,Urban,353440,41278,11.68,25.06,93.93,78.51,0.5,32.97,41.17,3.22,43.36,17.76,13.25,36.71,38.3,39.42,81.56,66.78,93.15,37.71,64.7,57.3,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
44021,UT,Small town,58382,7208,12.35,28.75,69.4,73.66,1.61,30.81,39.37,13.52,70.73,17.96,13.72,56.05,40.05,37.12,53.89,64.83,60.0,36.54,37.07,46.75,At risk,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
44085,PA,Rural,3341,781,23.39,38.97,58.95,8.8,2.77,60.13,25.5,14.54,54.87,9.85,21.39,56.05,12.2,48.5,43.82,32.97,45.88,84.33,37.07,38.57,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
44149,LA,Urban,114761,16152,14.08,23.7,90.85,82.02,3.15,44.04,61.34,8.0,60.83,20.83,17.5,40.2,49.97,56.96,70.6,49.13,88.99,19.62,59.71,55.83,Adequate,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
44197,NV,Small town,23346,4522,19.37,37.89,73.32,57.51,1.4,21.52,25.22,20.49,71.83,14.57,15.77,62.8,31.24,23.85,28.29,56.31,65.3,56.51,27.43,39.0,Critical,3,"Fragile (avg 47) — relatively weak in food security, relatively strong in digital access"
44269,NV,Rural,9290,3036,32.69,27.03,74.19,19.82,4.31,31.4,11.27,11.25,71.6,14.98,20.23,62.43,23.44,22.86,62.71,37.79,66.47,54.1,27.96,39.22,Critical,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
44314,OR,Rural,11575,2712,23.43,37.69,65.77,43.35,4.97,59.79,27.94,3.0,60.12,9.37,18.81,60.5,37.6,49.56,88.99,43.69,55.09,87.15,30.71,54.03,At risk,2,"Fragile (avg 47) — relatively weak in digital access, relatively strong in food security"
44316,IN,Suburban,129237,22038,17.05,31.5,89.75,71.78,1.06,48.0,65.27,11.95,47.76,13.93,19.8,43.22,37.05,61.52,50.68,39.58,87.5,60.28,55.4,52.35,At risk,1,"Adequate (avg 61) — relatively weak in economic security, relatively strong in digital access"
